,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat
385035,DIVERSANT LLC,331 NEWMAN SPRINGS RD BLDG 3 STE 350 2ND FLR,RED BANK,NJ,7701.0,561311.0,Limited  Liability Company(LLC),500.0,a
385036,"DOHERTY APPLE FLORIDA, LLC",7 PEARL CT,ALLENDALE,NJ,7401.0,722513.0,Limited  Liability Company(LLC),,a
385037,"EDGEWOOD PROPERTIES, INC.",1260 STELTON RD,PISCATAWAY,NJ,8854.0,531390.0,Subchapter S Corporation,436.0,a
385038,EIC ASSOCIATES INC,140 Mountain Ave,SPRINGFIELD,NJ,7081.0,237110.0,Corporation,0.0,a
385039,"EII, INC.",530 South Avenue East,CRANFORD,NJ,7016.0,238210.0,Subchapter S Corporation,409.0,a
385040,EMPIRE INTERNATIONAL LTD.,225 Meadowlands Parkway,SECAUCUS,NJ,7094.0,485320.0,Corporation,448.0,a
385041,"ENROUTE COMPUTER SOLUTIONS, INC. AND SUBSIDIARY","2511 FIRE RD, Suite A-4",EGG HARBOR TOWNSHIP,NJ,8234.0,541330.0,Employee Stock Ownership Plan(ESOP),256.0,a
385042,EXCELCARE MEDICAL ASSOCIATES,718 TEANECK ROAD,TEANECK,NJ,7666.0,622110.0,Corporation,213.0,a
385043,"EXPRESS FREIGHT SYSTEMS, INC.",20 MURRAY HILL PKWY STE 270,EAST RUTHERFORD,NJ,7073.0,484110.0,Corporation,1.0,a
385044,"EXPRESS MANAGEMENT HOLDINGS FL, LLC",158 Tices Lane,EAST BRUNSWICK,NJ,8816.0,551112.0,Limited  Liability Company(LLC),500.0,a
385045,"F&S PRODUCE CO., INC.",500 W Elmer Road,VINELAND,NJ,8360.0,311411.0,Subchapter S Corporation,500.0,a
385046,FABUWOOD CABINETRY CORP.,69 Blanchard Street,NEWARK,NJ,7105.0,337110.0,Subchapter S Corporation,500.0,a
385047,"FALASCA MECHANICAL, INC.",3329 N MILL RD,VINELAND,NJ,8360.0,238220.0,Subchapter S Corporation,200.0,a
385048,"FAPS, INC.",371 CRANEWAY ST,NEWARK,NJ,7114.0,811121.0,Subchapter S Corporation,327.0,a
385049,FORBES MEDIA LLC,499 Washington Blvd,JERSEY CITY,NJ,7310.0,519130.0,Limited  Liability Company(LLC),25.0,a
385050,FULL STEAM STAFFING NJ LLC,226 Timber Drive,BERKELEY HEIGHTS,NJ,7922.0,541612.0,Limited  Liability Company(LLC),500.0,a
385051,"FURINO & SONS, INCORPORATED.(BROTHERS FOUR)",66 Columbia Road,BRANCHBURG,NJ,8876.0,236210.0,Corporation,,a
385052,"GALAXE.SOLUTIONS, INC.",2 Executive Drive - Suite 430,SOMERSET,NJ,8873.0,541519.0,Corporation,0.0,a
385053,"GENERAL PLUMBING SUPPLY, INC",1000 New Durham Rd,EDISON,NJ,8817.0,423720.0,Subchapter S Corporation,370.0,a
385054,"GEORGE S. HALL, INC.",4 GATEHALL DR STE 2,PARSIPPANY,NJ,7054.0,236115.0,Corporation,392.0,a
385055,GIBBONS P.C.,One Gateway Center,NEWARK,NJ,7102.0,541110.0,Corporation,320.0,a
385056,GRAY SUPPLY CORP,199 Franklin Road,RANDOLPH,NJ,7869.0,237130.0,Subchapter S Corporation,263.0,a
385057,"GROCERY HAULERS, INC.",485F ROUTE 1 SOUTH SUITE 310,ISELIN,NJ,8830.0,484121.0,Subchapter S Corporation,369.0,a
385058,H & M INTERNATIONAL TRANSPORTATION INC.,485 C US HIGHWAY 1,ISELIN,NJ,8830.0,488510.0,Corporation,346.0,a
385059,"HALE TRAILER BRAKE & WHEEL, INC",73 Cooper Rd,VOORHEES,NJ,8043.0,423110.0,Corporation,412.0,a
385060,HARVEST RESTAURANTS,2230 STATE ROUTE 10 W STE 2,MORRIS PLAINS,NJ,7950.0,722511.0,Limited  Liability Company(LLC),458.0,a
385061,"HEALTHCARE STAFFING & CONSULTING SERVICES, LLC",2535 John F. Kennedy Blvd,JERSEY CITY,NJ,7304.0,623110.0,Limited  Liability Company(LLC),500.0,a
385062,"IEW CONSTRUCTION GROUP, INC.",75 Sculptors Way,HAMILTON,NJ,8619.0,237310.0,Corporation,336.0,a
385063,"INTEGRATED RESOURCES, INC",4 Ethel Rd Suite 403B 0.0,EDISON,NJ,8817.0,561320.0,Subchapter S Corporation,500.0,a
385064,INTERSTATE DRYWALL CORP.,"125 Chubb Avenue, Suite 200 S",LYNDHURST,NJ,7071.0,236220.0,Corporation,246.0,a
385065,"INTONE NETWORKS, INC.",10 Austin Ave,ISELIN,NJ,8830.0,541512.0,Subchapter S Corporation,292.0,a
385066,J.F. KIELY CONSTRUCTION CO.,1 Radar Way,EATONTOWN,NJ,7724.0,237310.0,Subchapter S Corporation,466.0,a
385067,JESCO INC,118 Saint Nicholas Avenue,SOUTH PLAINFIELD,NJ,7080.0,423810.0,Subchapter S Corporation,315.0,a
385068,"JOSEPH JINGOLI & SON, INC.",100 Lenox Drive Suite 100,LAWRENCEVILLE,NJ,8648.0,236220.0,Subchapter S Corporation,483.0,a
385069,"JOSEPH M. SANZARI, INC.",100 West FRANKLIN ST,HACKENSACK,NJ,7601.0,237310.0,Corporation,319.0,a
385070,"JPC GROUP, INC.",228 Blackwood Barnsboro Rd,BLACKWOOD,NJ,8012.0,237990.0,Corporation,278.0,a
385071,JUNIPER COMMUNITIES LLC,400 BROADACRES DR,BLOOMFIELD,NJ,7003.0,623110.0,Limited  Liability Company(LLC),500.0,a
385072,"K.S. ENGINEERS, P.C.",494 BROAD ST 4th Floor,NEWARK,NJ,7102.0,541330.0,Corporation,259.0,a
385073,KULITE SEMICONDUCTOR PRODUCTS INC,1 WILLOW TREE RD,LEONIA,NJ,7605.0,336413.0,Subchapter S Corporation,500.0,a
385074,LESTER GLENN BUICK,386 Rt 37 0.0,TOMS RIVER,NJ,8753.0,441110.0,Corporation,385.0,a
385075,LTC CONSULTING SERVICES LLC,100 BOULEVARD OF THE AMERICAS,LAKEWOOD,NJ,8701.0,623110.0,Limited  Liability Company(LLC),458.0,a
385076,"MAINTECH, INCORPORATED",14 COMMERCE DR,CRANFORD,NJ,7016.0,541511.0,Corporation,492.0,a
385077,"MARLABS, INC.",1 Corporate Place South,PISCATAWAY,NJ,8854.0,541511.0,Subchapter S Corporation,500.0,a
385078,"MAROTTA CONTROLS, INC",PO Box 427,MONTVILLE,NJ,7045.0,453998.0,Sole Proprietorship,334.0,a
385079,"MCCOLLISTER'S TRANSPORTATION GROUP, INC",8 Terri Lane,BURLINGTON,NJ,8016.0,484121.0,Corporation,445.0,a
385080,MCELROY DEUTSCH MULVANEY & CARPENTER LLP,1300 MOUNT KEMBLE AVE,MORRISTOWN,NJ,7960.0,541110.0,Limited Liability Partnership,426.0,a
385081,MED-METRIX LLC,9 ENTIN RD 3rd Floor,PARSIPPANY,NJ,7054.0,541219.0,Limited  Liability Company(LLC),437.0,a
385082,MEDICAL DIAGNOSTIC LABORATORIES LLC,2439 KUSER RD,TRENTON,NJ,8690.0,621511.0,Limited  Liability Company(LLC),0.0,a
385083,MICRO STAMPING CORPORATION,140 BELMONT DR,SOMERSET,NJ,8873.0,339112.0,Subchapter S Corporation,,a
385084,MID-ATLANTIC MECHANICAL,1500 Rike Drive; Millstone,MILLSTONE,NJ,8535.0,238220.0,Corporation,164.0,a
385085,MILLER SERVICE CORP,1596 ROUTE 38,LUMBERTON,NJ,8048.0,532112.0,Corporation,0.0,a
385086,MJH HEALTHCARE HOLDINGS LLC,2 CLARKE DR,CRANBURY,NJ,8512.0,511120.0,Limited  Liability Company(LLC),500.0,a
385087,MONTANA CONSTRUCTION CORP INC,80 CONTANT AVE,LODI,NJ,7644.0,237110.0,Corporation,237.0,a
385088,MONTCO INC,25 KENNEDY BLVD,EAST BRUNSWICK,NJ,8816.0,561311.0,Corporation,500.0,a
385089,"MOUNT CONSTRUCTION CO, INC.",427 S White Horse Pike,BERLIN,NJ,8009.0,237110.0,Corporation,320.0,a
385090,"MYCONE DENTAL SUPPLY CO., INC.",480 South Democrat Road,GIBBSTOWN,NJ,8027.0,339114.0,Corporation,500.0,a
385091,NATION UNITED INC,800 kings hwy n,CHERRY HILL,NJ,8034.0,541613.0,Subchapter S Corporation,,a
385092,NATIONWIDE MORTGAGE BANKERS,310A Main St,LEBANON,NJ,8833.0,522310.0,Corporation,348.0,a
385093,"NEAD ELECTRIC, INC.",18 East UNION AVE,EAST RUTHERFORD,NJ,7073.0,238210.0,Corporation,380.0,a
385094,NEXT LEVEL HOSPITALITY SERVICES LLC,100 CHALLENGER RD STE 105,RIDGEFIELD PARK,NJ,7660.0,722310.0,Limited  Liability Company(LLC),0.0,a
385095,NICHOLSON CORP.,201 Chambersbrook Road,SOMERVILLE,NJ,8876.0,236220.0,Subchapter S Corporation,201.0,a
385096,NJMHMC LLC,55 Meadowlands Parkway,SECAUCUS,NJ,7094.0,622110.0,Limited  Liability Company(LLC),500.0,a
385097,NORDIC CONTRACTING CO INC,95 N Dell Ave,KENVIL,NJ,7847.0,238910.0,Corporation,329.0,a
385098,"NORTHEAST REMSCO CONSTRUCTION, INC.",1433 HWY 34 SOUTH B1,FARMINGDALE,NJ,7727.0,237110.0,Subchapter S Corporation,252.0,a
385099,NOURISON INDUSTRIES INC.,5 Sampson St 0.0,SADDLE BROOK,NJ,7663.0,423220.0,Subchapter S Corporation,405.0,a
385100,NU-WORLD CORPORATION,300 Milk St,CARTERET,NJ,7008.0,325412.0,Corporation,271.0,a
385101,"ON TARGET STAFFING, LLC",2050 STATE ROUTE 27,NORTH BRUNSWICK,NJ,8902.0,561320.0,Corporation,500.0,a
385102,ORBCOMM INC.,"395 West Passaic Street, Suite 325 0.0",ROCHELLE PARK,NJ,7662.0,334220.0,Corporation,331.0,a
385103,"ORION INTERIORS, INC.",600 US HIGHWAY 206,RARITAN,NJ,8869.0,238310.0,Corporation,125.0,a
385104,"OTG MANAGEMENT EWR, LLC",1 Terminal C,NEWARK,NJ,7114.0,999990.0,Limited  Liability Company(LLC),39.0,a
385105,"P&B INTERMODAL SERVICES, LLC",221 River Street 9th Floor,HOBOKEN,NJ,7030.0,811111.0,Corporation,444.0,a
385106,"PARIS BAGUETTE AMERICA, INC.",137 West Commercial Ave.,MOONACHIE,NJ,7074.0,722515.0,Corporation,500.0,a
385107,PARTY RENTAL LTD,777 TERRACE AVE,HASBROUCK HT,NJ,7604.0,532289.0,Corporation,0.0,a
385108,PDS CONSULTANTS INC,22 RAINBOW TRL,SPARTA,NJ,7871.0,621320.0,Corporation,500.0,a
385109,"PETILLO, INCORPORATED",167 Flanders Netcong Road,FLANDERS,NJ,7836.0,238910.0,Corporation,229.0,a
385110,PIM BRANDS LLC,25 COMMERCE DR,ALLENDALE,NJ,7401.0,311340.0,Limited  Liability Company(LLC),500.0,a
385111,"PIONEER CONSULTING SERVICES, LLC",3490 US HIGHWAY 1 Bldg 10,PRINCETON,NJ,8540.0,541511.0,Limited  Liability Company(LLC),399.0,a
385112,"POMPTONIAN, THE",3 Edison Pl,FAIRFIELD,NJ,7004.0,722310.0,Corporation,500.0,a
385113,PORT IMPERIAL FERRY CORP.,18 Ramsgate Road,WEEHAWKEN,NJ,7086.0,483212.0,Corporation,354.0,a
385114,PORVEN LTD,600 STATE RT 17,RAMSEY,NJ,7446.0,442210.0,Corporation,0.0,a
385115,PRESIDENT CONTAINER GROUP II LLC,200 W Commercial Ave,MOONACHIE,NJ,7074.0,322211.0,Limited  Liability Company(LLC),438.0,a
385116,PRO STAFF SOLUTIONS INC,101 North Feltus Street,SOUTH AMBOY,NJ,8879.0,561311.0,Corporation,500.0,a
385117,"R.L. PLASTIC & SON, INC.",20 PRODUCTION WAY,AVENEL,NJ,7001.0,424610.0,Corporation,6.0,a
385118,RAB LIGHTING INC,170 LUDLOW AVE,NORTHVALE,NJ,7647.0,335122.0,Subchapter S Corporation,390.0,a
385119,"RADIANT SYSTEMS, INC",107 CORPORATE BLVD Suite B,SOUTH PLAINFIELD,NJ,7080.0,541990.0,Corporation,385.0,a
385120,RADWELL INTERNATIONAL INC,1 MILLENIUM DR,WILLINGBORO,NJ,8046.0,423830.0,Corporation,500.0,a
385121,RAILROAD CONSTRUCTION COMPANY INC.,75-77 Grove Street,PATERSON,NJ,7503.0,237310.0,Limited  Liability Company(LLC),295.0,a
385122,"REMINGTON & VERNICK ENGINEERS II, INC.",232 KINGS HWY,HADDONFIELD,NJ,8033.0,541330.0,Subchapter S Corporation,,a
385123,"RICHARD E. PIERSON CONSTRUCTION CO., INC",426 SWEDESBORO RD,PILESGROVE,NJ,8098.0,236220.0,Subchapter S Corporation,410.0,a
385124,ROADTEX TRANSPORTATION MANAGEMENT CORP,13 JENSEN DR,SOMERSET,NJ,8873.0,484122.0,Subchapter S Corporation,397.0,a
385125,"ROSE BRAND WIPERS, INC.",4 Emerson Lane 0.0,SECAUCUS,NJ,7094.0,423490.0,Subchapter S Corporation,403.0,a
385126,SAMUEL CORALUZZO CO INC,1713 N MAIN RD,VINELAND,NJ,8360.0,484220.0,Subchapter S Corporation,500.0,a
385127,SANDY ALEXANDER INC,200 ENTIN RD,CLIFTON,NJ,7014.0,323111.0,Corporation,175.0,a
385128,SHIPCO TRANSFER,80 WASHINGTON ST,HOBOKEN,NJ,7920.0,488510.0,Cooperative,426.0,a
385129,SHORE POINT DISTRIBUTING CO. INC.,P.O. Box 275 0.0,ADELPHIA,NJ,7710.0,424810.0,Subchapter S Corporation,258.0,a
385130,SILLS CUMMIS & GROSS P.C.,One Riverfront Plaza 0.0,NEWARK,NJ,7102.0,541110.0,Corporation,48.0,a
385131,SIMCO LOGISTICS INC,101 COMMERCE DR,MOORESTOWN,NJ,8057.0,424430.0,Subchapter S Corporation,470.0,a
385132,SIMPLICITY FINANCIAL MARKETING HOLDINGS INC.,86 Summit Avenue Suite 303,SUMMIT,NJ,7901.0,523930.0,Corporation,256.0,a
385133,SLOAN & COMPANY INC,"49 Bloomfield Ave, Suite 101",MOUNTAIN LAKES,NJ,7046.0,238310.0,Corporation,336.0,a
385134,STAFF MANAGEMENT GROUP,314 Campus Drive,EDISON,NJ,8837.0,561311.0,Limited  Liability Company(LLC),500.0,a
385135,STAR STAINLESS SCREW CO,30 West End Road,TOTOWA,NJ,7511.0,423710.0,Corporation,403.0,a
385136,"STARLIGHT HOME CARE AGENCY, INC.","160 Pehle Avenue, Suite 203",SADDLE BROOK,NJ,7663.0,621610.0,Corporation,500.0,a
385137,SUNRISE SYSTEMS INC,105 Fieldcrest Ave Ste 504,EDISON,NJ,8837.0,541330.0,Corporation,424.0,a
385138,SYSTEM FREIGHT INC,7 CENTRE DR STE 5,JAMESBURG,NJ,8831.0,484110.0,Subchapter S Corporation,,a
385139,T & M ASSOCIATES,11 TINDALL RD,MIDDLETOWN,NJ,7748.0,541330.0,Corporation,0.0,a
385140,TEKMARK GLOBAL SOLUTIONS LLC,100 Metroplex Drive Suite 102,EDISON,NJ,8817.0,541512.0,Limited  Liability Company(LLC),382.0,a
385141,TFC PARTNERS INC.,700 Bangs Ave #3,ASBURY PARK,NJ,7712.0,561210.0,Corporation,500.0,a
385142,THE CONTI GROUP LLC,2045 Lincoln Highway,EDISON,NJ,8817.0,237310.0,Limited  Liability Company(LLC),258.0,a
385143,"THE HADDAD ORGANIZATION, LTD.",131 Docks Corner Road 0.0,DAYTON,NJ,8810.0,531120.0,Corporation,472.0,a
385144,THE HIBBERT COMPANY,400 Pennington Ave.,TRENTON,NJ,8618.0,541890.0,Subchapter S Corporation,0.0,a
385145,TOP SHELF ELECTRIC CORP,485 US HIGHWAY 1,ISELIN,NJ,8830.0,238210.0,Corporation,463.0,a
385146,"TORE ELECTRIC COMPANY, INC",85 FRANKLIN RD,DOVER,NJ,7801.0,238210.0,Corporation,164.0,a
385147,"TRIS PHARMA, INC.",2033 US HIGHWAY 130,MONMOUTH JUNCTION,NJ,8852.0,325412.0,Corporation,0.0,a
385148,VALCOR ENGINEERING CORPORATION,2 LAWRENCE RD,SPRINGFIELD,NJ,7081.0,541330.0,Subchapter S Corporation,234.0,a
385149,WARE INDUSTRIES INC,400 Metuchen Road,SOUTH PLAINFIELD,NJ,7080.0,331221.0,Corporation,,a
385150,"WITHUMSMITH + BROWN, P.C.",506 CARNEGIE CTR Suite 400,PRINCETON,NJ,8540.0,541211.0,Corporation,500.0,a
385151,"YOUTH CONSULTATION SERVICE, INC",284 Broadway,NEWARK,NJ,7104.0,721310.0,Non-Profit Organization,0.0,a
406847,ARTESIA GENERAL HOSPTIAL,702 N 13th,ARTESIA,NM,88210.0,622110.0,Non-Profit Organization,460.0,a
406848,"B&D INDUSTRIES, INC.",9720 Bell Ave SE,ALBUQUERQUE,NM,87123.0,238210.0,Subchapter S Corporation,472.0,a
406849,"BAM! PIZZA MANAGEMENT, INC.",1114 SOUTH UNION AVE,ROSWELL,NM,88203.0,722511.0,Subchapter S Corporation,500.0,a
406850,BEN ARCHER HEALTH CENTER,1600 THORPE RD,LAS CRUCES,NM,88012.0,621111.0,Corporation,326.0,a
406851,CHASE ENERGY SERVICES LLC,PO BOX 1832,ARTESIA,NM,88211.0,213112.0,Limited  Liability Company(LLC),0.0,a
406852,"DREAMSTYLE REMODELING, INC.",1460 N RENAISSANCE BLVD NE,ALBUQUERQUE,NM,87107.0,236118.0,Corporation,403.0,a
406853,DUGAN PRODUCTION CORPORATION,709 E MURRAY DRIVE,FARMINGTON,NM,87401.0,211111.0,Corporation,,a
406854,GILA REGIONAL MEDICAL CENTER,1313 East 32nd Street,SILVER CITY,NM,88061.0,622110.0,Non-Profit Organization,487.0,a
406855,"LA CLINICA DE FAMILIA, INC",385 CALLE DE ALEGRA,LAS CRUCES,NM,88005.0,621111.0,Non-Profit Organization,28.0,a
406856,LOVELACE RESPIRATORY RESEARCH INSTITUTE,2425 Ridgecrest Dr SE,ALBUQUERQUE,NM,87108.0,541714.0,Non-Profit Organization,388.0,a
406857,"MEOW WOLF, INC.",1352 Rufina Circle 0.0,SANTA FE,NM,87507.0,713990.0,Corporation,200.0,a
406858,NOR-LEA HOSPITAL DISTRICT,1600 N MAIN AVE,LOVINGTON,NM,88260.0,622110.0,Non-Profit Organization,497.0,a
406859,"PROCESS EQUIPMENT & SERVICE COMPANY, INC.",5680 US 64,FARMINGTON,NM,87401.0,333132.0,Corporation,162.0,a
406860,RMCHCS INC,1901 Red Rock Dr,GALLUP,NM,87301.0,622110.0,Corporation,439.0,a
406861,SANDIA CASINO,30 RAINBOW RD NE,ALBUQUERQUE,NM,87113.0,713210.0,Limited  Liability Company(LLC),443.0,a
406862,"TLC COMPANY, INC.","5000 EDITH BLVD, NE",ALBUQUERQUE,NM,87107.0,531390.0,Subchapter S Corporation,,a
406863,"WEST STATES ENERGY CONTRACTORS, INC.",5001 Holmes Drive,FARMINGTON,NM,87402.0,213112.0,Subchapter S Corporation,384.0,a
409849,"ALLISON, CURTIS, KINGSLEY, MEOZ, MICHAEL, & SANCHEZ, PROF. CORP","400 N Stephanie St, Suite 300",HENDERSON,NV,89014.0,621498.0,Corporation,362.0,a
409850,"CCLV LUXURY HOTEL HOLDING, LLC",3752 LAS VEGAS BLVD S,LAS VEGAS,NV,89158.0,721110.0,Limited  Liability Company(LLC),490.0,a
409851,"CONNOR GROUP, INC.","3700 Barron Way, Suite 2",RENO,NV,89511.0,541618.0,Corporation,252.0,a
409852,DIVERSIFIED PROTECTION CORPORATION,"8020 South Rainbow Boulevard, Suite 100-530",LAS VEGAS,NV,89139.0,541990.0,Subchapter S Corporation,500.0,a
409853,"GOLDEN GATE BELL, LLC",3225-A SOUTH RAINBOW RD SUITE 102,LAS VEGAS,NV,89146.0,722513.0,Limited  Liability Company(LLC),500.0,a
409854,MED- SMART INC.,3185 SAINT ROSE PKWY,HENDERSON,NV,89052.0,621399.0,Corporation,492.0,a
409855,NEVADA RESTAURANT SERVICES,3645 LOSEE RAOD,NORTH LAS VEGAS,NV,89030.0,722410.0,Corporation,0.0,a
409856,NEVADA SALES LIMITED,1621 East Sunset Road,LAS VEGAS,NV,89119.0,236220.0,Corporation,477.0,a
409857,NG WASHINGTON II,2026 Montessouri St.,LAS VEGAS,NV,89147.0,713210.0,Limited  Liability Company(LLC),484.0,a
409858,OPPORTUNITY VILLAGE ASSOCIATION FOR RETARDED CITIZENS,6050 S. Buffalo Drive,LAS VEGAS,NV,89113.0,813212.0,Non-Profit Organization,500.0,a
409859,"PANORAMA MORTGAGE GROUP, LLC","350 S. RAMPART BLVD, STE 310",LAS VEGAS,NV,89145.0,522292.0,Limited  Liability Company(LLC),411.0,a
409860,PEREIRA & ASSOCIATES LLP,8942 SPANISH RIDGE AVE,LAS VEGAS,NV,89148.0,541110.0,Limited Liability Partnership,14.0,a
409861,"PERI & SONS FARMS, INC.",102 McLeod Street,YERINGTON,NV,89447.0,111219.0,Corporation,340.0,a
409862,Q&D CONSTRUCTION LLC,1050 South 21st St,SPARKS,NV,89431.0,236220.0,Limited  Liability Company(LLC),404.0,a
409863,"R&R PARTNERS, INC.",900 S. PAVILION CENTER DR Suite 100,LAS VEGAS,NV,89144.0,541810.0,Corporation,276.0,a
409864,RBG LLC,950 MESQUITE ROAD,MESQUITE,NV,89027.0,721120.0,Corporation,174.0,a
409865,"ROMAN CATHOLIC BISHOP OF LAS VEGAS AND HIS SUCCESSORS, A CORPORATION SOLE",336 Cathedral Way,LAS VEGAS,NV,89109.0,813110.0,Non-Profit Organization,500.0,a
409866,"SIERRA NEVADA CONSTRUCTION, INC.",2055 EAST GREG ST,SPARKS,NV,89431.0,236116.0,Corporation,215.0,a
409867,SILVER STATE BELL LLC,3225A S Rainbow Blvd Ste 102,LAS VEGAS,NV,89146.0,999990.0,Limited  Liability Company(LLC),500.0,a
409868,"SWIFT COMMUNICATIONS, INC.",580 MALLORY WAY,CARSON CITY,NV,89701.0,519130.0,Corporation,419.0,a
409869,"TERRIBLE HERBST, INC.",5195 LAS VEGAS BLVD.,SOUTH LAS VEGAS,NV,89119.0,447110.0,Corporation,500.0,a
409870,THE NATHAN ADELSON HOSPICE,4141 University Center Drive,LAS VEGAS,NV,89119.0,623110.0,Professional Association,336.0,a
409871,WASHOE BARTON MEDICAL CLINIC,1107 US HIGHWAY 395,GARDNERVILLE,NV,89410.0,622110.0,Non-Profit Organization,441.0,a
409872,WBF MANAGEMENT LLC,1775 N Martin L King Blvd,LAS VEGAS,NV,89106.0,722513.0,Limited  Liability Company(LLC),500.0,a
409873,XL CONCRETE MASONRY LLC,4460 RIVIERA RIDGE AVE,LAS VEGAS,NV,89115.0,238140.0,Limited  Liability Company(LLC),426.0,a
415391,1186 BROADWAY RESTAURANT LLC,30 W 26th Street Floor 12,NEW YORK,NY,10010.0,721110.0,Limited  Liability Company(LLC),417.0,a
415392,"2012 USP HOLDINGS, INC.",570 Elmont Road,ELMONT,NY,11003.0,511120.0,Subchapter S Corporation,500.0,a
415393,"246 SPRING STREET (NY), LLC",246 SPRING ST,NEW YORK,NY,10013.0,721110.0,Limited  Liability Company(LLC),328.0,a
415394,"AABCO SHEET METAL CO., INC.",47 - 40 Metropolitan Ave,RIDGEWOOD,NY,11385.0,238220.0,Corporation,140.0,a
415395,ABCO REFRIGERATION SUPPLY CORP.,49-70 31st Street 0.0,LONG ISLAND CITY,NY,11101.0,423730.0,Corporation,298.0,a
415396,ABRAHAM JOSHUA HESCHEL SCHOOL,20 West End Ave,NEW YORK,NY,10023.0,611110.0,Non-Profit Organization,365.0,a
415397,"ACCESS STAFFING, LLC",360 Lexington Ave 8th Floor,NEW YORK,NY,10017.0,561311.0,Limited  Liability Company(LLC),500.0,a
415398,"ACCESSCNY, INC.",1603 Court Street,SYRACUSE,NY,13208.0,813212.0,Non-Profit Organization,500.0,a
415399,"ACCUITY DELIVERY SYSTEMS, LLC",810 7TH AVE Suite 1110,NEW YORK,NY,10019.0,541511.0,Limited  Liability Company(LLC),293.0,a
415400,ACME SMOKED FISH CORPORATION,30 GEM ST,BROOKLYN,NY,11222.0,311710.0,Corporation,500.0,a
415401,"ACORDA THERAPEUTICS, INC.",420 Saw Mill River Road 0,ARDSLEY,NY,10502.0,325414.0,Corporation,328.0,a
415402,"ACTIVE MEDIA SERVICES, INC.",1 BLUE HILL PLZ,PEARL RIVER,NY,10965.0,541810.0,Corporation,463.0,a
415403,ADAM'S EUROPEAN CONTRACTING INC.,589 JOHNSON AVENUE,BROOKLYN,NY,11237.0,236116.0,Subchapter S Corporation,471.0,a
415404,"ADVANCE CARE ALLIANCE OF NY, INC.",1410 Broadway,NEW YORK,NY,10018.0,561110.0,Non-Profit Organization,0.0,a
415405,ADVANCED CARE STAFFING LLC,1000 Gates Avenue #5B,BROOKLYN,NY,11221.0,561311.0,Limited  Liability Company(LLC),500.0,a
415406,"ADVANTAGE MANAGEMENT ASSOCIATES, INC",1424 Sheepshead Bay Rd,BROOKLYN,NY,11235.0,621610.0,Corporation,,a
415407,"AFA PROTECTIVE SYSTEMS, INC.",155 Michael Drive 0.0,SYOSSET,NY,11791.0,561621.0,Corporation,393.0,a
415408,"AGIR ELECTRICAL, LTD.",130-45 91st Avenue,RICHMOND HILL,NY,11418.0,238210.0,Corporation,488.0,a
415409,AKF GROUP LLC,1 Liberty Plaza. 165 Broadway 22nd Floor,NEW YORK,NY,10006.0,541330.0,Limited  Liability Company(LLC),330.0,a
415410,"AKRF, INC",440 Park Ave South 7th FL,NEW YORK,NY,10016.0,541330.0,Corporation,384.0,a
415411,"ALBERT KEMPERLE, INC.",8400 New Horizons Boulevard,AMITYVILLE,NY,11701.0,423120.0,Subchapter S Corporation,424.0,a
415412,ALICE + OLIVIA LLC,450 West 14TH ST 11th Floor,NEW YORK,NY,10014.0,423910.0,Limited  Liability Company(LLC),400.0,a
415413,ALL CARE HOME HEALTH SERVICES LLC,6812 New Utrecht Avenue,BROOKLYN,NY,11219.0,621610.0,Limited  Liability Company(LLC),500.0,a
415414,ALLAN BRITEWAY ELECTRICAL CONTRACTORS INC.,228 E 45TH ST 9TH FLOOR,NEW YORK,NY,10017.0,238210.0,Corporation,,a
415415,"ALTAMAREA GROUP, LLC",611 Broadway Suite 415,NEW YORK,NY,10012.0,722310.0,Limited  Liability Company(LLC),350.0,a
415416,AMERICAN ROCK SALT COMPANY LLC,3846 Retsof Road,RETSOF,NY,14539.0,212393.0,Limited  Liability Company(LLC),397.0,a
415417,"AMERICAN TELECOMMUNICATIONS, INC.",250 47th STREET 0.0,BROOKLYN,NY,11220.0,517312.0,Corporation,500.0,a
415418,AMERICAN TRANSIT INSURANCE COMPANY,1 MetroTech Center 7th Floor 0.0,BROOKLYN,NY,11201.0,524126.0,Corporation,500.0,a
415419,"AMERICARE, INC.",2255 COLEMAN ST,BROOKLYN,NY,11234.0,621610.0,Subchapter S Corporation,0.0,a
415420,"ANCHIN, BLOCK & ANCHIN, LLP",1375 Broadway,NEW YORK,NY,10018.0,541211.0,Partnership,315.0,a
415421,ANTI-DEFAMATION LEAGUE,605 3rd Avenue Fl 10,NEW YORK,NY,10158.0,813311.0,Non-Profit Organization,369.0,a
415422,ARCHDIOCESE OF NEW YORK,1011 1st Avenue - 19th Floor 0.0,NEW YORK,NY,10022.0,813110.0,Non-Profit Organization,462.0,a
415423,"ASA COLLEGE, INC.",151 Lawrence Street,BROOKLYN,NY,11201.0,611310.0,Corporation,415.0,a
415424,ASHNU INTERNATIONAL INC.,5809 28th Ave,WOODSIDE,NY,11377.0,237990.0,Corporation,325.0,a
415425,ASSISTCARE HOME HEALTH SERVICES LLC,2357 60th St,BROOKLYN,NY,11204.0,621610.0,Limited  Liability Company(LLC),500.0,a
415426,"ASSURED INFORMATION SECURITY, INC",153 Brooks Rd 0.0,ROME,NY,13441.0,541715.0,Limited  Liability Company(LLC),100.0,a
