,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat,full_addr
385878,TELESEARCH INC,251 U.S. Highway 206,FLANDERS,NJ,7836.0,561320.0,Corporation,500.0,b,"251 U.S. Highway 206, FLANDERS, NJ"
385879,"TELIGENT PHARMA, INC.",105 LINCOLN AVE,VINELAND,NJ,8360.0,621511.0,Corporation,231.0,b,"105 LINCOLN AVE, VINELAND, NJ"
385880,TEXTILES FROM EUROPE INC.,5901 West Side Avenue,NORTH BERGEN,NJ,7047.0,424310.0,Corporation,175.0,b,"5901 West Side Avenue, NORTH BERGEN, NJ"
385881,THARANCO GROUP LLC,850 PATERSON PLANK RD,SECAUCUS,NJ,7094.0,424320.0,Limited  Liability Company(LLC),190.0,b,"850 PATERSON PLANK RD, SECAUCUS, NJ"
385882,THE ARC OCEAN COUNTY CHAPTER INC,815 CEDARBRIDGE AVENUE,LAKEWOOD,NJ,8701.0,813212.0,Non-Profit Organization,488.0,b,"815 CEDARBRIDGE AVENUE, LAKEWOOD, NJ"
385884,"THE ARC OF HUNTERDON COUNTY, INC.",1465 State Route 31 S. Suite 23,ANNANDALE,NJ,8801.0,923120.0,Non-Profit Organization,243.0,b,"1465 State Route 31 S. Suite 23, ANNANDALE, NJ"
385885,THE ARTCRAFT GROUP INC,1270 GLEN AVENUE,MOORESTOWN,NJ,8057.0,541613.0,Limited  Liability Company(LLC),152.0,b,"1270 GLEN AVENUE, MOORESTOWN, NJ"
385886,"THE BEVERAGE WORKS NY, INC.","101 Crawfords Corner Road, Suite 2301 0.0",HOLMDEL,NJ,7733.0,424990.0,Subchapter S Corporation,300.0,b,"101 Crawfords Corner Road, HOLMDEL, NJ"
385887,THE BRUNSWICK SCHOOL OF JERSEY CITY LLC,189 Brunswick St,JERSEY CITY,NJ,7302.0,611710.0,Limited  Liability Company(LLC),130.0,b,"189 Brunswick St, JERSEY CITY, NJ"
385888,THE BUCKINGHAM AT NORWOOD CARE & REHABILITATION CENTER LLC,100 MCCLELLEN ST,NORWOOD,NJ,7648.0,623110.0,Limited  Liability Company(LLC),0.0,b,"100 MCCLELLEN ST, NORWOOD, NJ"
385890,THE ELISABETH MORROW SCHOOL,435 Lydecker Street,ENGLEWOOD,NJ,7631.0,611110.0,Non-Profit Organization,145.0,b,"435 Lydecker Street, ENGLEWOOD, NJ"
385892,"THE FILLO FACTORY, INC.",10 Fairway Ct,NORTHVALE,NJ,7647.0,311991.0,Corporation,345.0,b,"10 Fairway Ct, NORTHVALE, NJ"
385893,THE FOLSOM CORPORATION,43 Mckee Drive 0.0,MAHWAH,NJ,7430.0,423910.0,Corporation,250.0,b,"43 Mckee Drive 0.0, MAHWAH, NJ"
385894,THE FRISCH SCHOOL,120 W CENTURY RD,PARAMUS,NJ,7652.0,611699.0,Non-Profit Organization,152.0,b,"120 W CENTURY RD, PARAMUS, NJ"
385895,THE HEART HOUSE,210 ATLANTIC AVE,HADDON HEIGHTS,NJ,8035.0,621111.0,Corporation,0.0,b,"210 ATLANTIC AVE, HADDON HEIGHTS, NJ"
385896,THE HUN SCHOOL OF PRINCETON,176 Edgerstoune Road,PRINCETON,NJ,8540.0,611110.0,Non-Profit Organization,219.0,b,"176 Edgerstoune Road, PRINCETON, NJ"
385897,"THE MARKET BASKET, INC",813 FRANKLIN LAKE RD,FRANKLIN LAKES,NJ,7417.0,445299.0,Subchapter S Corporation,252.0,b,"813 FRANKLIN LAKE RD, FRANKLIN LAKES, NJ"
385898,"THE MOREY ORGANIZATION, INC.",3501 Boardwalk,WILDWOOD,NJ,8260.0,713110.0,Subchapter S Corporation,465.0,b,"3501 Boardwalk, WILDWOOD, NJ"
385899,THE MWEISSGROUP LLC,1145 Elizabeth Ave,ELIZABETH,NJ,7201.0,541214.0,Limited  Liability Company(LLC),0.0,b,"1145 Elizabeth Ave, ELIZABETH, NJ"
385900,THE ORDER OF ST. BENEDICT OF NEW JERSEY,230 Mendham Road,MORRISTOWN,NJ,7960.0,611110.0,Non-Profit Organization,155.0,b,"230 Mendham Road, MORRISTOWN, NJ"
385901,THE PENNINGTON SCHOOL,112 west delaware ave,PENNINGTON,NJ,8534.0,611110.0,Non-Profit Organization,220.0,b,"112 west delaware ave, PENNINGTON, NJ"
385902,"THE PHOENIX CENTER, INC.",16 MONSIGNOR OWENS PL,NUTLEY,NJ,7110.0,611110.0,Non-Profit Organization,214.0,b,"16 MONSIGNOR OWENS PL, NUTLEY, NJ"
385903,THE PINGRY CORPORATION,131 Martinsville Road,BASKING RIDGE,NJ,7920.0,611110.0,Non-Profit Organization,280.0,b,"131 Martinsville Road, BASKING RIDGE, NJ"
385904,"THE SANITARY COAT, APRON AND TOWEL SUPPLY CO.",1100 6TH AVE,NEPTUNE,NJ,7753.0,315990.0,Corporation,180.0,b,"1100 6TH AVE, NEPTUNE, NJ"
385905,THE VMC GROUP HOLDING CORP,113 Main Street,BLOOMINGDALE,NJ,7403.0,326299.0,Corporation,168.0,b,"113 Main Street, BLOOMINGDALE, NJ"
385906,"THE WYANOKE GROUP, INC.",6900 Grove Road,THOROFARE,NJ,8086.0,511130.0,Subchapter S Corporation,314.0,b,"6900 Grove Road, THOROFARE, NJ"
385907,THE YOUNG MEN S CHRISTIAN ASSOCIATION OF RED BANK NJ NONPROFIT CO,170 PATTERSON AVE,SHREWSBURY,NJ,7702.0,713940.0,Non-Profit Organization,396.0,b,"170 PATTERSON AVE, SHREWSBURY, NJ"
385908,THEA ENTERPRISES LLC,350 ALLWOOD RD,CLIFTON,NJ,7012.0,423610.0,Limited  Liability Company(LLC),167.0,b,"350 ALLWOOD RD, CLIFTON, NJ"
385909,THERADEX SYSTEMS INC,4365 US HIGHWAY 1 STE 101,PRINCETON,NJ,8540.0,611710.0,Corporation,115.0,b,"4365 US HIGHWAY 1 STE 101, PRINCETON, NJ"
385910,"THERMWELL PRODUCTS CO, INC",420 Route 17 South,MAHWAH,NJ,7430.0,453998.0,Corporation,250.0,b,"420 Route 17 South, MAHWAH, NJ"
385911,THOMAS COMPANY INC,6587 Delilah Road,EGG HARBOR TOWNSHIP,NJ,8234.0,238160.0,Corporation,307.0,b,"6587 Delilah Road, EGG HARBOR TOWNSHIP, NJ"
385912,"THUMANNS, INC",670 DELL ROAD,CARLSTADT,NJ,7072.0,311612.0,Corporation,0.0,b,"670 DELL ROAD, CARLSTADT, NJ"
385913,TI LOGISTICS LLC,9 S Hackensack Ave Blvd,KEARNY,NJ,7032.0,488510.0,Limited  Liability Company(LLC),102.0,b,"9 S Hackensack Ave Blvd, KEARNY, NJ"
385914,TIMCO INC.,2285 Route 22 West,UNION,NJ,7083.0,441110.0,Subchapter S Corporation,162.0,b,"2285 Route 22 West, UNION, NJ"
385916,"TORCON, INC",328 Newman Springs Road,RED BANK,NJ,7701.0,236220.0,Subchapter S Corporation,197.0,b,"328 Newman Springs Road, RED BANK, NJ"
385917,TOWER ROAD DISTRIBUTOR'S INC.,60 TOWER RD,DAYTON,NJ,8810.0,493110.0,Corporation,223.0,b,"60 TOWER RD, DAYTON, NJ"
385918,TRANSAXLE LLC,2501 ROUTE 73,CINNAMINSON,NJ,8077.0,423120.0,Limited  Liability Company(LLC),280.0,b,"2501 ROUTE 73, CINNAMINSON, NJ"
385919,TREETOP DEVELOPMENT LLC,"500 FRANK W BURR BLVD, STE 47",TEANECK,NJ,7666.0,531110.0,Limited  Liability Company(LLC),0.0,b,"500 FRANK W BURR BLVD, TEANECK, NJ"
385920,"TREVCON CONSTRUCTION COMPANY, INC.",30 Church Street PO Box 811,LIBERTY CORNER,NJ,7938.0,236220.0,Corporation,222.0,b,"30 Church Street PO Box 811, LIBERTY CORNER, NJ"
385921,TRI-B INDUSTRIES,1500 County Road 517,HACKETTSTOWN,NJ,7840.0,561720.0,Limited  Liability Company(LLC),2.0,b,"1500 County Road 517, HACKETTSTOWN, NJ"
385922,TRIANGLE MANUFACTURING CO INC,25 Park Way,UPPER SADDLE RIVER,NJ,7458.0,339112.0,Corporation,211.0,b,"25 Park Way, UPPER SADDLE RIVER, NJ"
385926,TRISH MCEVOY LTD,430 Commerce Boulevard 0.0,CARLSTADT,NJ,7072.0,424210.0,Subchapter S Corporation,321.0,b,"430 Commerce Boulevard 0.0, CARLSTADT, NJ"
385927,"TROPICAL CHEESE INDUSTRIES, INC.",450 Fayette Street 0.0,PERTH AMBOY,NJ,8861.0,311513.0,Corporation,358.0,b,"450 Fayette Street 0.0, PERTH AMBOY, NJ"
385928,TRU-VAL ELECTRIC CORPORATION,99 MURRAY HILL PKWY,EAST RUTHERFORD,NJ,7073.0,238210.0,Corporation,145.0,b,"99 MURRAY HILL PKWY, EAST RUTHERFORD, NJ"
385929,TRUE CAPITAL PARTNERS LLC,56 N Haddon Ave,HADDONFIELD,NJ,8033.0,812990.0,Limited  Liability Company(LLC),178.0,b,"56 N Haddon Ave, HADDONFIELD, NJ"
385930,TRUSTEES OF NEWARK ACADEMY,91 South Orange Avenue,LIVINGSTON,NJ,7039.0,611110.0,Non-Profit Organization,129.0,b,"91 South Orange Avenue, LIVINGSTON, NJ"
385931,TUBE LIGHT COMPANY INC,300 E PARK ST,MOONACHIE,NJ,7074.0,339950.0,Corporation,237.0,b,"300 E PARK ST, MOONACHIE, NJ"
385932,TUCS CLEANING SERVICE INC,166 CENTGRAL AVE.,ORANGE,NJ,7050.0,561720.0,Corporation,0.0,b,"166 CENTGRAL AVE., ORANGE, NJ"
385933,"TURNING POINT HOLDING COMPANY, LLC",1 Industrial Way West Build D-G,EATONTOWN,NJ,7724.0,722511.0,Limited  Liability Company(LLC),416.0,b,"1 Industrial Way West Build D-G, EATONTOWN, NJ"
385934,TWIN DIAMOND OPERATOR LLC,101 CRAWFORDS CORNER RD STE 4-101R,HOLMDEL,NJ,7733.0,623312.0,Limited  Liability Company(LLC),401.0,b,"101 CRAWFORDS CORNER RD STE 4-101R, HOLMDEL, NJ"
385935,"TWIN RESOURCES, INC.","3349 Hwy. 138, Bldg. A Suite D",BELMAR,NJ,7719.0,541611.0,Corporation,234.0,b,"3349 Hwy. 138, BELMAR, NJ"
385936,"TYLER DISTRIBUTION CENTERS, INC.",200 Liberty Way,CRANBURY,NJ,8512.0,541614.0,Subchapter S Corporation,189.0,b,"200 Liberty Way, CRANBURY, NJ"
385937,"ULMA FORM WORKS, INC.",16-00 STATE RT 208 Suite LL1,FAIR LAWN,NJ,7410.0,238110.0,Corporation,156.0,b,"16-00 STATE RT 208 Suite LL1, FAIR LAWN, NJ"
385938,UNEX CORPORATION,333 Route 17 North 0.0,MAHWAH,NJ,7430.0,423830.0,Subchapter S Corporation,253.0,b,"333 Route 17 North 0.0, MAHWAH, NJ"
385939,UNION BEVERAGE PACKERS LLC,600 North Union Avenue,HILLSIDE,NJ,7205.0,312111.0,Limited  Liability Company(LLC),314.0,b,"600 North Union Avenue, HILLSIDE, NJ"
385940,UNION PAVING AND CONSTRUCTION COMPANY,1140 Globe Ave,MOUNTAINSIDE,NJ,7092.0,238910.0,Subchapter S Corporation,118.0,b,"1140 Globe Ave, MOUNTAINSIDE, NJ"
385941,"UNITED ENVLOPE, LLC",65 Railroad Avenue 0.0,RIDGEFIELD,NJ,7657.0,322299.0,Limited  Liability Company(LLC),362.0,b,"65 Railroad Avenue 0.0, RIDGEFIELD, NJ"
385942,UNITED TEMPORARY SERVICES INC,25 E SPRING VALLEY AVE,MAYWOOD,NJ,7607.0,621610.0,Corporation,489.0,b,"25 E SPRING VALLEY AVE, MAYWOOD, NJ"
385943,UNIVERSAL PROTEIN SUPPLEMENTS CORPORATION,3 TERMINAL RD,NEW BRUNSWICK,NJ,8901.0,325412.0,Corporation,300.0,b,"3 TERMINAL RD, NEW BRUNSWICK, NJ"
385944,UNIVERSAL REHABILITATION & FIT,15 Microlab Road,LIVINGSTON,NJ,7039.0,624310.0,Corporation,358.0,b,"15 Microlab Road, LIVINGSTON, NJ"
385945,UNIVERSITY ORTHOPAEDIC ASSOCIATES LLC,2 Worlds Fair Dr,SOMERSET,NJ,8873.0,621111.0,Limited  Liability Company(LLC),153.0,b,"2 Worlds Fair Dr, SOMERSET, NJ"
385946,UNTED WINDOW & DOOR MFG. CO. INC.,24-36 FADEM ROAD 0.0,SPRINGFIELD,NJ,7081.0,339999.0,Subchapter S Corporation,420.0,b,"24-36 FADEM ROAD 0.0, SPRINGFIELD, NJ"
385947,US ELOGISTICS SERVICE CORP,1100 CRANBURY SOUTH RIVER RD,MONROE,NJ,8831.0,493110.0,Corporation,358.0,b,"1100 CRANBURY SOUTH RIVER RD, MONROE, NJ"
385948,UTRS INC,950 North Kings Hwy Suite 208,CHERRY HILL,NJ,8034.0,541330.0,Corporation,259.0,b,"950 North Kings Hwy Suite 208, CHERRY HILL, NJ"
385949,"V.A. SPATZ AND SONS CONSTRUCTION, INC.",35 Frontage Rd,HAMPTON,NJ,8827.0,238910.0,Corporation,0.0,b,"35 Frontage Rd, HAMPTON, NJ"
385950,"VALIANT POWER GROUP, INC",One Commerce Drive,SOMERVILLE,NJ,8876.0,238210.0,Subchapter S Corporation,87.0,b,"One Commerce Drive, SOMERVILLE, NJ"
385951,"VAN CLEEF ENGINEERING ASSOCIATES, LLC",32 Brower Lane,HILLSBOROUGH,NJ,8844.0,541330.0,Limited  Liability Company(LLC),158.0,b,"32 Brower Lane, HILLSBOROUGH, NJ"
385952,"VAN DEUSEN & ASSOCIATES, INC.",120 Eagle Rock Avenue Suite 310,EAST HANOVER,NJ,7936.0,541330.0,Corporation,184.0,b,"120 Eagle Rock Avenue Suite 310, EAST HANOVER, NJ"
385954,VANTAGE CUSTOM CLASSICS,100 VANTAGE DR,AVENEL,NJ,7001.0,315210.0,Corporation,368.0,b,"100 VANTAGE DR, AVENEL, NJ"
385955,VERICON CONSTRUCTION COMPANY LLC,1063 Rt 22 East,MOUNTAINSIDE,NJ,7092.0,236220.0,Limited  Liability Company(LLC),180.0,b,"1063 Rt 22 East, MOUNTAINSIDE, NJ"
385956,VERREX LLC,1130 ROUTE 22 WEST,MOUNTAINSIDE,NJ,7092.0,238210.0,Limited  Liability Company(LLC),127.0,b,"1130 ROUTE 22 WEST, MOUNTAINSIDE, NJ"
385957,"VERSA PRODUCTS COMPANY, INC.",22 SPRING VALLEY RD,PARAMUS,NJ,7652.0,332912.0,Corporation,144.0,b,"22 SPRING VALLEY RD, PARAMUS, NJ"
385958,VILLA ENTERPRISES HOLDING CORP.,25 WASHINGTON ST,MORRISTOWN,NJ,7960.0,722511.0,Corporation,269.0,b,"25 WASHINGTON ST, MORRISTOWN, NJ"
385959,VISIONET SYSTEMS INC,4 CEDARBROOK DR,CRANBURY,NJ,8512.0,541511.0,Corporation,251.0,b,"4 CEDARBROOK DR, CRANBURY, NJ"
385960,"VISTACARE, LLC",300 BROADWAY,NEWARK,NJ,7104.0,623110.0,Limited  Liability Company(LLC),307.0,b,"300 BROADWAY, NEWARK, NJ"
385961,VITAL DECISIONS LLC,379 Thornall St Ste 3,EDISON,NJ,8837.0,621399.0,Limited  Liability Company(LLC),135.0,b,"379 Thornall St Ste 3, EDISON, NJ"
385962,"VOLLERS EXCAVATING & CONSTRUCTION, INC.",3311 US Highway 22 East,BRANCHBURG,NJ,8876.0,238910.0,Corporation,115.0,b,"3311 US Highway 22 East, BRANCHBURG, NJ"
385963,VOLUNTEERS OF AMERICA DELAWARE VALLEY,531 Market Street,CAMDEN,NJ,8102.0,813410.0,Non-Profit Organization,405.0,b,"531 Market Street, CAMDEN, NJ"
385964,VRH CONSTRUCTION CORP.,320 Grand Ave,ENGLEWOOD,NJ,7631.0,236210.0,Subchapter S Corporation,100.0,b,"320 Grand Ave, ENGLEWOOD, NJ"
385965,W. CAMPBELL HOLDINGS LLC,1015Cranbury South River Road,MONROE TOWNSHIP,NJ,8831.0,236220.0,Limited  Liability Company(LLC),277.0,b,"1015Cranbury South River Road, MONROE TOWNSHIP, NJ"
385966,"WAINWRIGHT FAMILY ENTERPRISES, INC.",509 North Main Street,MANAHAWKIN,NJ,8050.0,321991.0,Subchapter S Corporation,454.0,b,"509 North Main Street, MANAHAWKIN, NJ"
385967,"WASTE SERVICES INDUSTRIES, LLC",800 E Grand St,ELIZABETH,NJ,7201.0,562219.0,Limited  Liability Company(LLC),306.0,b,"800 E Grand St, ELIZABETH, NJ"
385968,WATERS & BUGBEE INC,75 South Gold Dr,HAMILTON,NJ,8691.0,237110.0,Corporation,124.0,b,"75 South Gold Dr, HAMILTON, NJ"
385969,WAYTODOUGH INC,360 US HIGHWAY 46 STE 1,TOTOWA,NJ,7512.0,561110.0,Corporation,458.0,b,"360 US HIGHWAY 46 STE 1, TOTOWA, NJ"
385970,"WBL CALIFORNIA, LLC",101 HUDSON ST 33 Floor,JERSEY CITY,NJ,7302.0,522298.0,Limited  Liability Company(LLC),184.0,b,"101 HUDSON ST 33 Floor, JERSEY CITY, NJ"
385971,WESTPORT CORP,331 CHANGEBRIDGE RD,PINE BROOK,NJ,7058.0,423990.0,Corporation,150.0,b,"331 CHANGEBRIDGE RD, PINE BROOK, NJ"
385972,WGACA LLC,812 Jersey Avenue 8th Floor,JERSEY CITY,NJ,7310.0,424330.0,Limited  Liability Company(LLC),109.0,b,"812 Jersey Avenue 8th Floor, JERSEY CITY, NJ"
385973,"WHI GLOBAL, LLC",90 New Dutch Lane 0.0,FAIRFIELD,NJ,7004.0,336413.0,Limited  Liability Company(LLC),185.0,b,"90 New Dutch Lane 0.0, FAIRFIELD, NJ"
385974,"WILENTZ, GOLDMAN & SPTZER, PA",90 Woodbridge Center Drive,WOODBRIDGE,NJ,7095.0,541110.0,Professional Association,227.0,b,"90 Woodbridge Center Drive, WOODBRIDGE, NJ"
385975,WILINE NETWORKS INC.,104 Carnegie Center Dr 0.0,PRINCETON,NJ,8540.0,517312.0,Corporation,115.0,b,"104 Carnegie Center Dr 0.0, PRINCETON, NJ"
385976,"WILKIN & GUTTENPLAN, PC",1200 Tices Lane,EAST BRUNSWICK,NJ,8816.0,541211.0,Corporation,117.0,b,"1200 Tices Lane, EAST BRUNSWICK, NJ"
385977,"WILKSTONE, LLC",128 19th Avenue 0.0,PATERSON,NJ,7513.0,238340.0,Limited  Liability Company(LLC),247.0,b,"128 19th Avenue 0.0, PATERSON, NJ"
385978,"WINSTON FINANCIAL SVS.,INC.","2399 Highway 34, Suite C2",MANASQUAN,NJ,8736.0,524292.0,Corporation,160.0,b,"2399 Highway 34, MANASQUAN, NJ"
385979,WIRELESS TELECOM GROUP INC,25 Eastmans Rd,PARSIPPANY,NJ,7054.0,335314.0,Corporation,154.0,b,"25 Eastmans Rd, PARSIPPANY, NJ"
385980,WISS & CO LLP,100 CAMPUS DR,FLORHAM PARK,NJ,7932.0,541211.0,Partnership,192.0,b,"100 CAMPUS DR, FLORHAM PARK, NJ"
385981,WOODHAVEN LUMBER & MILLWORK INC,200 JAMES ST,LAKEWOOD,NJ,8701.0,423310.0,Subchapter S Corporation,262.0,b,"200 JAMES ST, LAKEWOOD, NJ"
385982,WOODMONT PROPERTIES LLC,"100 Passaic Ave, Suite 240",FAIRFIELD,NJ,7004.0,531311.0,Limited  Liability Company(LLC),179.0,b,"100 Passaic Ave, FAIRFIELD, NJ"
385983,"WOW I, INC.","1800 Route 34 North Building 4, Suite 402",WALL TOWNSHIP,NJ,7719.0,713940.0,Corporation,500.0,b,"1800 Route 34 North Building 4, WALL TOWNSHIP, NJ"
385985,WYTECH INDUSTRIES INC,960 E Hazelwood Ave,RAHWAY,NJ,7065.0,332618.0,Corporation,179.0,b,"960 E Hazelwood Ave, RAHWAY, NJ"
385986,X-L PLASTICS INC,220 Clifton Blvd,CLIFTON,NJ,7011.0,326111.0,Subchapter S Corporation,180.0,b,"220 Clifton Blvd, CLIFTON, NJ"
385987,"Y.A.L.E. SCHOOL, INC.",10A Jennings Road,MEDFORD,NJ,8055.0,611110.0,Corporation,229.0,b,"10A Jennings Road, MEDFORD, NJ"
385988,YAVNEH ACADEMY,155 N FARVIEW AVE,PARAMUS,NJ,7652.0,611110.0,Non-Profit Organization,179.0,b,"155 N FARVIEW AVE, PARAMUS, NJ"
385989,YESHIVA KTANA OF PASSAIC,1 MAIN AVE,PASSAIC,NJ,7055.0,611110.0,Non-Profit Organization,481.0,b,"1 MAIN AVE, PASSAIC, NJ"
385990,YESHIVA OF NORTH JERSEY,"666 Kinderkamack Road,",RIVER EDGE,NJ,7661.0,611110.0,Non-Profit Organization,202.0,b,"666 Kinderkamack Road, RIVER EDGE, NJ"
385991,YORK TELECOM CORPORATION,81 Corbett Way,EATONTOWN,NJ,7724.0,517311.0,Corporation,282.0,b,"81 Corbett Way, EATONTOWN, NJ"
385993,Z AND A INFOTEK CORPORATION,160 LITTLETON RD,PARSIPPANY,NJ,7054.0,518210.0,Corporation,125.0,b,"160 LITTLETON RD, PARSIPPANY, NJ"
385994,"ZACK PAINTING COMPANY, INC.",900 KING GEORGE RD,FORDS,NJ,8863.0,238320.0,Subchapter S Corporation,215.0,b,"900 KING GEORGE RD, FORDS, NJ"
385995,ZUFALL HEALTH CENTER INC,18 W BLACKWELL ST,DOVER,NJ,7801.0,621111.0,Non-Profit Organization,336.0,b,"18 W BLACKWELL ST, DOVER, NJ"
406865,"A. R. FOREMAN CONSTRUCTION, LLC",1503 Commerce Dr,CARLSBAD,NM,88220.0,213112.0,Limited  Liability Company(LLC),168.0,b,"1503 Commerce Dr, CARLSBAD, NM"
406867,"ADVANCED NETWORK MANAGEMENT, INC.",4001 JEFFERSON PLZ,ALBUQUERQUE,NM,87109.0,541512.0,Corporation,0.0,b,"4001 JEFFERSON PLZ, ALBUQUERQUE, NM"
406868,"ALBUQUERQUE ACADEMY, INC.",6400 WYOMING BLVD NE,ALBUQUERQUE,NM,87109.0,611110.0,Non-Profit Organization,249.0,b,"6400 WYOMING BLVD NE, ALBUQUERQUE, NM"
406869,ARIES WELL SERVICE INC,PO BOX 784,HOBBS,NM,88241.0,213112.0,Corporation,0.0,b,"PO BOX 784, HOBBS, NM"
406871,"AZTEC WELL SERVICING, CO.",300 LEGION RD,AZTEC,NM,87410.0,213112.0,Corporation,198.0,b,"300 LEGION RD, AZTEC, NM"
406872,"BRIDGES & PAXTON CONSULTING ENGINEERS, INC.",4600 Montgomery Blvd NE Ste C,ALBUQUERQUE,NM,87109.0,541330.0,Subchapter S Corporation,140.0,b,"4600 Montgomery Blvd NE Ste C, ALBUQUERQUE, NM"
406873,BROKEN ARROW COMMUNICATIONS INC,4455 ANAHEIM AVE NE,ALBUQUERQUE,NM,87113.0,237130.0,Cooperative,40.0,b,"4455 ANAHEIM AVE NE, ALBUQUERQUE, NM"
406874,"BUFFALO THUNDER, INC.",30 Buffalo Thunder Trail,SANTA FE,NM,87506.0,721120.0,Corporation,296.0,b,"30 Buffalo Thunder Trail, SANTA FE, NM"
406875,BUILDERS SOURCE APPLIANCE LIQU,308 MENAUL BLVD NE,ALBUQUERQUE,NM,87107.0,443141.0,Corporation,176.0,b,"308 MENAUL BLVD NE, ALBUQUERQUE, NM"
406876,"CAR CRAFTERS, INC.",600 MONTANO RD,ALBUQUERQUE,NM,87107.0,811121.0,Corporation,162.0,b,"600 MONTANO RD, ALBUQUERQUE, NM"
406877,"CATTLE BARON RESTAURANTS, INC.",901 S MAIN ST STE A,ROSWELL,NM,88203.0,722511.0,Corporation,500.0,b,"901 S MAIN ST STE A, ROSWELL, NM"
406878,"CHALMERS FORD, INC.",3777 THE AMERICAN RD,ALBUQUERQUE,NM,87114.0,441110.0,Corporation,203.0,b,"3777 THE AMERICAN RD, ALBUQUERQUE, NM"
406880,CNJ OILFIELD SERVICES LLC,1440 HINES RD,FARMINGTON,NM,87401.0,238990.0,Limited  Liability Company(LLC),152.0,b,"1440 HINES RD, FARMINGTON, NM"
406881,COMPA INDUSTRIES INC,1314 MADEIRA DR SE STE A,ALBUQUERQUE,NM,87108.0,561320.0,Corporation,124.0,b,"1314 MADEIRA DR SE STE A, ALBUQUERQUE, NM"
406882,CONSTRUCTORS INC.,3003 BOYD DR,CARLSBAD,NM,88220.0,237310.0,Corporation,249.0,b,"3003 BOYD DR, CARLSBAD, NM"
406883,COOPERATIVE EDUCATIONAL SERVICES,4216 BALLOON PARK RD,ALBUQUERQUE,NM,87109.0,541720.0,Non-Profit Organization,301.0,b,"4216 BALLOON PARK RD, ALBUQUERQUE, NM"
406884,"COTTONWOOD GAMING ENTERPRISES, LLC",7 TESUQUE RD,SANTA FE,NM,87506.0,713210.0,Non-Profit Organization,226.0,b,"7 TESUQUE RD, SANTA FE, NM"
406885,"D&D PIPELINE CONSTRUCTION, INC.",1320 W. BROADWAY PL,HOBBS,NM,88240.0,238910.0,Subchapter S Corporation,144.0,b,"1320 W. BROADWAY PL, HOBBS, NM"
406887,DELTA GROUP ELECTRONICS INC.,4521 OSUNA RD,ALBUQUERQUE,NM,87109.0,334418.0,Subchapter S Corporation,404.0,b,"4521 OSUNA RD, ALBUQUERQUE, NM"
406889,EL CENTRO FAMILY HEALTH,538 North PASEO DE ONATE,ESPANOLA,NM,87532.0,621498.0,Non-Profit Organization,206.0,b,"538 North PASEO DE ONATE, ESPANOLA, NM"
406890,EL ENCANTO INC,2001 4TH ST SW,ALBUQUERQUE,NM,87102.0,311412.0,Corporation,275.0,b,"2001 4TH ST SW, ALBUQUERQUE, NM"
406891,"EXPERT ANALYSIS, LLC",2850 Pecos Hwy,CARLSBAD,NM,88220.0,213112.0,Limited  Liability Company(LLC),192.0,b,"2850 Pecos Hwy, CARLSBAD, NM"
406892,FERGUSON CONSTRUCTION COMPANY,2200 S. COMMERCIAL ST,LOVINGTON,NM,88260.0,213112.0,Corporation,233.0,b,"2200 S. COMMERCIAL ST, LOVINGTON, NM"
406893,FIORE INDUSTRIES INC,8601 WASHINGTON St NE,ALBUQUERQUE,NM,87113.0,541330.0,Subchapter S Corporation,169.0,b,"8601 WASHINGTON St NE, ALBUQUERQUE, NM"
406894,FIRST CHOICE COMMUNITY HEALTHCARE INC,2001 N Centro Familiar Blvd SW,ALBUQUERQUE,NM,87105.0,621111.0,Non-Profit Organization,435.0,b,"2001 N Centro Familiar Blvd SW, ALBUQUERQUE, NM"
406895,FIRST NATIONS COMMUNITY HEALTHSOURCE,5608 ZUNI RD SE,ALBUQUERQUE,NM,87108.0,624190.0,Subchapter S Corporation,94.0,b,"5608 ZUNI RD SE, ALBUQUERQUE, NM"
406896,"FRANKLIN'S EARTHMOVING, INC.",700 Industrial Ave NE,ALBUQUERQUE,NM,87107.0,238910.0,Corporation,266.0,b,"700 Industrial Ave NE, ALBUQUERQUE, NM"
406898,"GARZA ENTERPRISES, INC.",5575 Kim Road NE,RIO RANCHO,NM,87144.0,722513.0,Corporation,500.0,b,"5575 Kim Road NE, RIO RANCHO, NM"
406899,"GCI, INC.",720 S. TEXACO RD,HOBBS,NM,88240.0,213112.0,Corporation,11.0,b,"720 S. TEXACO RD, HOBBS, NM"
406900,"GEMINI ROSEMONT PROPERTY MANAGEMENT, LLC",300 GARFIELD ST STE 200,SANTA FE,NM,87501.0,531210.0,Limited  Liability Company(LLC),133.0,b,"300 GARFIELD ST STE 200, SANTA FE, NM"
406901,GOODWILL INDUSTRIES OF NEW MEXICO,5000 San Mateo Blvd NE,ALBUQUERQUE,NM,87109.0,453310.0,Professional Association,379.0,b,"5000 San Mateo Blvd NE, ALBUQUERQUE, NM"
406902,"HALO SERVICES, INC.",70 ROAD 4980,BLOOMFIELD,NM,87413.0,213111.0,Corporation,163.0,b,"70 ROAD 4980, BLOOMFIELD, NM"
