,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,JobsRetained,LoanCat,full_addr
385041,"ENROUTE COMPUTER SOLUTIONS, INC. AND SUBSIDIARY","2511 FIRE RD, Suite A-4",EGG HARBOR TOWNSHIP,NJ,8234.0,541330.0,Employee Stock Ownership Plan(ESOP),256.0,a,"2511 FIRE RD, EGG HARBOR TOWNSHIP, NJ"
385042,EXCELCARE MEDICAL ASSOCIATES,718 TEANECK ROAD,TEANECK,NJ,7666.0,622110.0,Corporation,213.0,a,"718 TEANECK ROAD, TEANECK, NJ"
385043,"EXPRESS FREIGHT SYSTEMS, INC.",20 MURRAY HILL PKWY STE 270,EAST RUTHERFORD,NJ,7073.0,484110.0,Corporation,1.0,a,"20 MURRAY HILL PKWY STE 270, EAST RUTHERFORD, NJ"
385044,"EXPRESS MANAGEMENT HOLDINGS FL, LLC",158 Tices Lane,EAST BRUNSWICK,NJ,8816.0,551112.0,Limited  Liability Company(LLC),500.0,a,"158 Tices Lane, EAST BRUNSWICK, NJ"
385045,"F&S PRODUCE CO., INC.",500 W Elmer Road,VINELAND,NJ,8360.0,311411.0,Subchapter S Corporation,500.0,a,"500 W Elmer Road, VINELAND, NJ"
385046,FABUWOOD CABINETRY CORP.,69 Blanchard Street,NEWARK,NJ,7105.0,337110.0,Subchapter S Corporation,500.0,a,"69 Blanchard Street, NEWARK, NJ"
385047,"FALASCA MECHANICAL, INC.",3329 N MILL RD,VINELAND,NJ,8360.0,238220.0,Subchapter S Corporation,200.0,a,"3329 N MILL RD, VINELAND, NJ"
385048,"FAPS, INC.",371 CRANEWAY ST,NEWARK,NJ,7114.0,811121.0,Subchapter S Corporation,327.0,a,"371 CRANEWAY ST, NEWARK, NJ"
385049,FORBES MEDIA LLC,499 Washington Blvd,JERSEY CITY,NJ,7310.0,519130.0,Limited  Liability Company(LLC),25.0,a,"499 Washington Blvd, JERSEY CITY, NJ"
385050,FULL STEAM STAFFING NJ LLC,226 Timber Drive,BERKELEY HEIGHTS,NJ,7922.0,541612.0,Limited  Liability Company(LLC),500.0,a,"226 Timber Drive, BERKELEY HEIGHTS, NJ"
385052,"GALAXE.SOLUTIONS, INC.",2 Executive Drive - Suite 430,SOMERSET,NJ,8873.0,541519.0,Corporation,0.0,a,"2 Executive Drive - Suite 430, SOMERSET, NJ"
385053,"GENERAL PLUMBING SUPPLY, INC",1000 New Durham Rd,EDISON,NJ,8817.0,423720.0,Subchapter S Corporation,370.0,a,"1000 New Durham Rd, EDISON, NJ"
385054,"GEORGE S. HALL, INC.",4 GATEHALL DR STE 2,PARSIPPANY,NJ,7054.0,236115.0,Corporation,392.0,a,"4 GATEHALL DR STE 2, PARSIPPANY, NJ"
385055,GIBBONS P.C.,One Gateway Center,NEWARK,NJ,7102.0,541110.0,Corporation,320.0,a,"One Gateway Center, NEWARK, NJ"
385056,GRAY SUPPLY CORP,199 Franklin Road,RANDOLPH,NJ,7869.0,237130.0,Subchapter S Corporation,263.0,a,"199 Franklin Road, RANDOLPH, NJ"
385057,"GROCERY HAULERS, INC.",485F ROUTE 1 SOUTH SUITE 310,ISELIN,NJ,8830.0,484121.0,Subchapter S Corporation,369.0,a,"485F ROUTE 1 SOUTH SUITE 310, ISELIN, NJ"
385058,H & M INTERNATIONAL TRANSPORTATION INC.,485 C US HIGHWAY 1,ISELIN,NJ,8830.0,488510.0,Corporation,346.0,a,"485 C US HIGHWAY 1, ISELIN, NJ"
385059,"HALE TRAILER BRAKE & WHEEL, INC",73 Cooper Rd,VOORHEES,NJ,8043.0,423110.0,Corporation,412.0,a,"73 Cooper Rd, VOORHEES, NJ"
385060,HARVEST RESTAURANTS,2230 STATE ROUTE 10 W STE 2,MORRIS PLAINS,NJ,7950.0,722511.0,Limited  Liability Company(LLC),458.0,a,"2230 STATE ROUTE 10 W STE 2, MORRIS PLAINS, NJ"
385061,"HEALTHCARE STAFFING & CONSULTING SERVICES, LLC",2535 John F. Kennedy Blvd,JERSEY CITY,NJ,7304.0,623110.0,Limited  Liability Company(LLC),500.0,a,"2535 John F. Kennedy Blvd, JERSEY CITY, NJ"
385062,"IEW CONSTRUCTION GROUP, INC.",75 Sculptors Way,HAMILTON,NJ,8619.0,237310.0,Corporation,336.0,a,"75 Sculptors Way, HAMILTON, NJ"
385063,"INTEGRATED RESOURCES, INC",4 Ethel Rd Suite 403B 0.0,EDISON,NJ,8817.0,561320.0,Subchapter S Corporation,500.0,a,"4 Ethel Rd Suite 403B 0.0, EDISON, NJ"
385064,INTERSTATE DRYWALL CORP.,"125 Chubb Avenue, Suite 200 S",LYNDHURST,NJ,7071.0,236220.0,Corporation,246.0,a,"125 Chubb Avenue, LYNDHURST, NJ"
385065,"INTONE NETWORKS, INC.",10 Austin Ave,ISELIN,NJ,8830.0,541512.0,Subchapter S Corporation,292.0,a,"10 Austin Ave, ISELIN, NJ"
385066,J.F. KIELY CONSTRUCTION CO.,1 Radar Way,EATONTOWN,NJ,7724.0,237310.0,Subchapter S Corporation,466.0,a,"1 Radar Way, EATONTOWN, NJ"
385067,JESCO INC,118 Saint Nicholas Avenue,SOUTH PLAINFIELD,NJ,7080.0,423810.0,Subchapter S Corporation,315.0,a,"118 Saint Nicholas Avenue, SOUTH PLAINFIELD, NJ"
385068,"JOSEPH JINGOLI & SON, INC.",100 Lenox Drive Suite 100,LAWRENCEVILLE,NJ,8648.0,236220.0,Subchapter S Corporation,483.0,a,"100 Lenox Drive Suite 100, LAWRENCEVILLE, NJ"
385069,"JOSEPH M. SANZARI, INC.",100 West FRANKLIN ST,HACKENSACK,NJ,7601.0,237310.0,Corporation,319.0,a,"100 West FRANKLIN ST, HACKENSACK, NJ"
385070,"JPC GROUP, INC.",228 Blackwood Barnsboro Rd,BLACKWOOD,NJ,8012.0,237990.0,Corporation,278.0,a,"228 Blackwood Barnsboro Rd, BLACKWOOD, NJ"
385071,JUNIPER COMMUNITIES LLC,400 BROADACRES DR,BLOOMFIELD,NJ,7003.0,623110.0,Limited  Liability Company(LLC),500.0,a,"400 BROADACRES DR, BLOOMFIELD, NJ"
385072,"K.S. ENGINEERS, P.C.",494 BROAD ST 4th Floor,NEWARK,NJ,7102.0,541330.0,Corporation,259.0,a,"494 BROAD ST 4th Floor, NEWARK, NJ"
385073,KULITE SEMICONDUCTOR PRODUCTS INC,1 WILLOW TREE RD,LEONIA,NJ,7605.0,336413.0,Subchapter S Corporation,500.0,a,"1 WILLOW TREE RD, LEONIA, NJ"
385074,LESTER GLENN BUICK,386 Rt 37 0.0,TOMS RIVER,NJ,8753.0,441110.0,Corporation,385.0,a,"386 Rt 37 0.0, TOMS RIVER, NJ"
385075,LTC CONSULTING SERVICES LLC,100 BOULEVARD OF THE AMERICAS,LAKEWOOD,NJ,8701.0,623110.0,Limited  Liability Company(LLC),458.0,a,"100 BOULEVARD OF THE AMERICAS, LAKEWOOD, NJ"
385076,"MAINTECH, INCORPORATED",14 COMMERCE DR,CRANFORD,NJ,7016.0,541511.0,Corporation,492.0,a,"14 COMMERCE DR, CRANFORD, NJ"
385077,"MARLABS, INC.",1 Corporate Place South,PISCATAWAY,NJ,8854.0,541511.0,Subchapter S Corporation,500.0,a,"1 Corporate Place South, PISCATAWAY, NJ"
385078,"MAROTTA CONTROLS, INC",PO Box 427,MONTVILLE,NJ,7045.0,453998.0,Sole Proprietorship,334.0,a,"PO Box 427, MONTVILLE, NJ"
385079,"MCCOLLISTER'S TRANSPORTATION GROUP, INC",8 Terri Lane,BURLINGTON,NJ,8016.0,484121.0,Corporation,445.0,a,"8 Terri Lane, BURLINGTON, NJ"
385080,MCELROY DEUTSCH MULVANEY & CARPENTER LLP,1300 MOUNT KEMBLE AVE,MORRISTOWN,NJ,7960.0,541110.0,Limited Liability Partnership,426.0,a,"1300 MOUNT KEMBLE AVE, MORRISTOWN, NJ"
385081,MED-METRIX LLC,9 ENTIN RD 3rd Floor,PARSIPPANY,NJ,7054.0,541219.0,Limited  Liability Company(LLC),437.0,a,"9 ENTIN RD 3rd Floor, PARSIPPANY, NJ"
385082,MEDICAL DIAGNOSTIC LABORATORIES LLC,2439 KUSER RD,TRENTON,NJ,8690.0,621511.0,Limited  Liability Company(LLC),0.0,a,"2439 KUSER RD, TRENTON, NJ"
385084,MID-ATLANTIC MECHANICAL,1500 Rike Drive; Millstone,MILLSTONE,NJ,8535.0,238220.0,Corporation,164.0,a,"1500 Rike Drive; Millstone, MILLSTONE, NJ"
385085,MILLER SERVICE CORP,1596 ROUTE 38,LUMBERTON,NJ,8048.0,532112.0,Corporation,0.0,a,"1596 ROUTE 38, LUMBERTON, NJ"
385086,MJH HEALTHCARE HOLDINGS LLC,2 CLARKE DR,CRANBURY,NJ,8512.0,511120.0,Limited  Liability Company(LLC),500.0,a,"2 CLARKE DR, CRANBURY, NJ"
385087,MONTANA CONSTRUCTION CORP INC,80 CONTANT AVE,LODI,NJ,7644.0,237110.0,Corporation,237.0,a,"80 CONTANT AVE, LODI, NJ"
385088,MONTCO INC,25 KENNEDY BLVD,EAST BRUNSWICK,NJ,8816.0,561311.0,Corporation,500.0,a,"25 KENNEDY BLVD, EAST BRUNSWICK, NJ"
385089,"MOUNT CONSTRUCTION CO, INC.",427 S White Horse Pike,BERLIN,NJ,8009.0,237110.0,Corporation,320.0,a,"427 S White Horse Pike, BERLIN, NJ"
385090,"MYCONE DENTAL SUPPLY CO., INC.",480 South Democrat Road,GIBBSTOWN,NJ,8027.0,339114.0,Corporation,500.0,a,"480 South Democrat Road, GIBBSTOWN, NJ"
385092,NATIONWIDE MORTGAGE BANKERS,310A Main St,LEBANON,NJ,8833.0,522310.0,Corporation,348.0,a,"310A Main St, LEBANON, NJ"
385093,"NEAD ELECTRIC, INC.",18 East UNION AVE,EAST RUTHERFORD,NJ,7073.0,238210.0,Corporation,380.0,a,"18 East UNION AVE, EAST RUTHERFORD, NJ"
385094,NEXT LEVEL HOSPITALITY SERVICES LLC,100 CHALLENGER RD STE 105,RIDGEFIELD PARK,NJ,7660.0,722310.0,Limited  Liability Company(LLC),0.0,a,"100 CHALLENGER RD STE 105, RIDGEFIELD PARK, NJ"
385095,NICHOLSON CORP.,201 Chambersbrook Road,SOMERVILLE,NJ,8876.0,236220.0,Subchapter S Corporation,201.0,a,"201 Chambersbrook Road, SOMERVILLE, NJ"
385096,NJMHMC LLC,55 Meadowlands Parkway,SECAUCUS,NJ,7094.0,622110.0,Limited  Liability Company(LLC),500.0,a,"55 Meadowlands Parkway, SECAUCUS, NJ"
385097,NORDIC CONTRACTING CO INC,95 N Dell Ave,KENVIL,NJ,7847.0,238910.0,Corporation,329.0,a,"95 N Dell Ave, KENVIL, NJ"
385098,"NORTHEAST REMSCO CONSTRUCTION, INC.",1433 HWY 34 SOUTH B1,FARMINGDALE,NJ,7727.0,237110.0,Subchapter S Corporation,252.0,a,"1433 HWY 34 SOUTH B1, FARMINGDALE, NJ"
385099,NOURISON INDUSTRIES INC.,5 Sampson St 0.0,SADDLE BROOK,NJ,7663.0,423220.0,Subchapter S Corporation,405.0,a,"5 Sampson St 0.0, SADDLE BROOK, NJ"
385100,NU-WORLD CORPORATION,300 Milk St,CARTERET,NJ,7008.0,325412.0,Corporation,271.0,a,"300 Milk St, CARTERET, NJ"
385101,"ON TARGET STAFFING, LLC",2050 STATE ROUTE 27,NORTH BRUNSWICK,NJ,8902.0,561320.0,Corporation,500.0,a,"2050 STATE ROUTE 27, NORTH BRUNSWICK, NJ"
385102,ORBCOMM INC.,"395 West Passaic Street, Suite 325 0.0",ROCHELLE PARK,NJ,7662.0,334220.0,Corporation,331.0,a,"395 West Passaic Street, ROCHELLE PARK, NJ"
385103,"ORION INTERIORS, INC.",600 US HIGHWAY 206,RARITAN,NJ,8869.0,238310.0,Corporation,125.0,a,"600 US HIGHWAY 206, RARITAN, NJ"
385104,"OTG MANAGEMENT EWR, LLC",1 Terminal C,NEWARK,NJ,7114.0,999990.0,Limited  Liability Company(LLC),39.0,a,"1 Terminal C, NEWARK, NJ"
385105,"P&B INTERMODAL SERVICES, LLC",221 River Street 9th Floor,HOBOKEN,NJ,7030.0,811111.0,Corporation,444.0,a,"221 River Street 9th Floor, HOBOKEN, NJ"
385106,"PARIS BAGUETTE AMERICA, INC.",137 West Commercial Ave.,MOONACHIE,NJ,7074.0,722515.0,Corporation,500.0,a,"137 West Commercial Ave., MOONACHIE, NJ"
385107,PARTY RENTAL LTD,777 TERRACE AVE,HASBROUCK HT,NJ,7604.0,532289.0,Corporation,0.0,a,"777 TERRACE AVE, HASBROUCK HT, NJ"
385108,PDS CONSULTANTS INC,22 RAINBOW TRL,SPARTA,NJ,7871.0,621320.0,Corporation,500.0,a,"22 RAINBOW TRL, SPARTA, NJ"
385109,"PETILLO, INCORPORATED",167 Flanders Netcong Road,FLANDERS,NJ,7836.0,238910.0,Corporation,229.0,a,"167 Flanders Netcong Road, FLANDERS, NJ"
385110,PIM BRANDS LLC,25 COMMERCE DR,ALLENDALE,NJ,7401.0,311340.0,Limited  Liability Company(LLC),500.0,a,"25 COMMERCE DR, ALLENDALE, NJ"
385111,"PIONEER CONSULTING SERVICES, LLC",3490 US HIGHWAY 1 Bldg 10,PRINCETON,NJ,8540.0,541511.0,Limited  Liability Company(LLC),399.0,a,"3490 US HIGHWAY 1 Bldg 10, PRINCETON, NJ"
385112,"POMPTONIAN, THE",3 Edison Pl,FAIRFIELD,NJ,7004.0,722310.0,Corporation,500.0,a,"3 Edison Pl, FAIRFIELD, NJ"
385113,PORT IMPERIAL FERRY CORP.,18 Ramsgate Road,WEEHAWKEN,NJ,7086.0,483212.0,Corporation,354.0,a,"18 Ramsgate Road, WEEHAWKEN, NJ"
385114,PORVEN LTD,600 STATE RT 17,RAMSEY,NJ,7446.0,442210.0,Corporation,0.0,a,"600 STATE RT 17, RAMSEY, NJ"
385115,PRESIDENT CONTAINER GROUP II LLC,200 W Commercial Ave,MOONACHIE,NJ,7074.0,322211.0,Limited  Liability Company(LLC),438.0,a,"200 W Commercial Ave, MOONACHIE, NJ"
385116,PRO STAFF SOLUTIONS INC,101 North Feltus Street,SOUTH AMBOY,NJ,8879.0,561311.0,Corporation,500.0,a,"101 North Feltus Street, SOUTH AMBOY, NJ"
385117,"R.L. PLASTIC & SON, INC.",20 PRODUCTION WAY,AVENEL,NJ,7001.0,424610.0,Corporation,6.0,a,"20 PRODUCTION WAY, AVENEL, NJ"
385118,RAB LIGHTING INC,170 LUDLOW AVE,NORTHVALE,NJ,7647.0,335122.0,Subchapter S Corporation,390.0,a,"170 LUDLOW AVE, NORTHVALE, NJ"
385119,"RADIANT SYSTEMS, INC",107 CORPORATE BLVD Suite B,SOUTH PLAINFIELD,NJ,7080.0,541990.0,Corporation,385.0,a,"107 CORPORATE BLVD Suite B, SOUTH PLAINFIELD, NJ"
385120,RADWELL INTERNATIONAL INC,1 MILLENIUM DR,WILLINGBORO,NJ,8046.0,423830.0,Corporation,500.0,a,"1 MILLENIUM DR, WILLINGBORO, NJ"
385121,RAILROAD CONSTRUCTION COMPANY INC.,75-77 Grove Street,PATERSON,NJ,7503.0,237310.0,Limited  Liability Company(LLC),295.0,a,"75-77 Grove Street, PATERSON, NJ"
385123,"RICHARD E. PIERSON CONSTRUCTION CO., INC",426 SWEDESBORO RD,PILESGROVE,NJ,8098.0,236220.0,Subchapter S Corporation,410.0,a,"426 SWEDESBORO RD, PILESGROVE, NJ"
385124,ROADTEX TRANSPORTATION MANAGEMENT CORP,13 JENSEN DR,SOMERSET,NJ,8873.0,484122.0,Subchapter S Corporation,397.0,a,"13 JENSEN DR, SOMERSET, NJ"
385125,"ROSE BRAND WIPERS, INC.",4 Emerson Lane 0.0,SECAUCUS,NJ,7094.0,423490.0,Subchapter S Corporation,403.0,a,"4 Emerson Lane 0.0, SECAUCUS, NJ"
385126,SAMUEL CORALUZZO CO INC,1713 N MAIN RD,VINELAND,NJ,8360.0,484220.0,Subchapter S Corporation,500.0,a,"1713 N MAIN RD, VINELAND, NJ"
385127,SANDY ALEXANDER INC,200 ENTIN RD,CLIFTON,NJ,7014.0,323111.0,Corporation,175.0,a,"200 ENTIN RD, CLIFTON, NJ"
385128,SHIPCO TRANSFER,80 WASHINGTON ST,HOBOKEN,NJ,7920.0,488510.0,Cooperative,426.0,a,"80 WASHINGTON ST, HOBOKEN, NJ"
385129,SHORE POINT DISTRIBUTING CO. INC.,P.O. Box 275 0.0,ADELPHIA,NJ,7710.0,424810.0,Subchapter S Corporation,258.0,a,"P.O. Box 275 0.0, ADELPHIA, NJ"
385130,SILLS CUMMIS & GROSS P.C.,One Riverfront Plaza 0.0,NEWARK,NJ,7102.0,541110.0,Corporation,48.0,a,"One Riverfront Plaza 0.0, NEWARK, NJ"
385131,SIMCO LOGISTICS INC,101 COMMERCE DR,MOORESTOWN,NJ,8057.0,424430.0,Subchapter S Corporation,470.0,a,"101 COMMERCE DR, MOORESTOWN, NJ"
385132,SIMPLICITY FINANCIAL MARKETING HOLDINGS INC.,86 Summit Avenue Suite 303,SUMMIT,NJ,7901.0,523930.0,Corporation,256.0,a,"86 Summit Avenue Suite 303, SUMMIT, NJ"
385133,SLOAN & COMPANY INC,"49 Bloomfield Ave, Suite 101",MOUNTAIN LAKES,NJ,7046.0,238310.0,Corporation,336.0,a,"49 Bloomfield Ave, MOUNTAIN LAKES, NJ"
385134,STAFF MANAGEMENT GROUP,314 Campus Drive,EDISON,NJ,8837.0,561311.0,Limited  Liability Company(LLC),500.0,a,"314 Campus Drive, EDISON, NJ"
385135,STAR STAINLESS SCREW CO,30 West End Road,TOTOWA,NJ,7511.0,423710.0,Corporation,403.0,a,"30 West End Road, TOTOWA, NJ"
385136,"STARLIGHT HOME CARE AGENCY, INC.","160 Pehle Avenue, Suite 203",SADDLE BROOK,NJ,7663.0,621610.0,Corporation,500.0,a,"160 Pehle Avenue, SADDLE BROOK, NJ"
385137,SUNRISE SYSTEMS INC,105 Fieldcrest Ave Ste 504,EDISON,NJ,8837.0,541330.0,Corporation,424.0,a,"105 Fieldcrest Ave Ste 504, EDISON, NJ"
385139,T & M ASSOCIATES,11 TINDALL RD,MIDDLETOWN,NJ,7748.0,541330.0,Corporation,0.0,a,"11 TINDALL RD, MIDDLETOWN, NJ"
385140,TEKMARK GLOBAL SOLUTIONS LLC,100 Metroplex Drive Suite 102,EDISON,NJ,8817.0,541512.0,Limited  Liability Company(LLC),382.0,a,"100 Metroplex Drive Suite 102, EDISON, NJ"
385141,TFC PARTNERS INC.,700 Bangs Ave #3,ASBURY PARK,NJ,7712.0,561210.0,Corporation,500.0,a,"700 Bangs Ave #3, ASBURY PARK, NJ"
385142,THE CONTI GROUP LLC,2045 Lincoln Highway,EDISON,NJ,8817.0,237310.0,Limited  Liability Company(LLC),258.0,a,"2045 Lincoln Highway, EDISON, NJ"
385143,"THE HADDAD ORGANIZATION, LTD.",131 Docks Corner Road 0.0,DAYTON,NJ,8810.0,531120.0,Corporation,472.0,a,"131 Docks Corner Road 0.0, DAYTON, NJ"
385144,THE HIBBERT COMPANY,400 Pennington Ave.,TRENTON,NJ,8618.0,541890.0,Subchapter S Corporation,0.0,a,"400 Pennington Ave., TRENTON, NJ"
385145,TOP SHELF ELECTRIC CORP,485 US HIGHWAY 1,ISELIN,NJ,8830.0,238210.0,Corporation,463.0,a,"485 US HIGHWAY 1, ISELIN, NJ"
385146,"TORE ELECTRIC COMPANY, INC",85 FRANKLIN RD,DOVER,NJ,7801.0,238210.0,Corporation,164.0,a,"85 FRANKLIN RD, DOVER, NJ"
385147,"TRIS PHARMA, INC.",2033 US HIGHWAY 130,MONMOUTH JUNCTION,NJ,8852.0,325412.0,Corporation,0.0,a,"2033 US HIGHWAY 130, MONMOUTH JUNCTION, NJ"
385148,VALCOR ENGINEERING CORPORATION,2 LAWRENCE RD,SPRINGFIELD,NJ,7081.0,541330.0,Subchapter S Corporation,234.0,a,"2 LAWRENCE RD, SPRINGFIELD, NJ"
385150,"WITHUMSMITH + BROWN, P.C.",506 CARNEGIE CTR Suite 400,PRINCETON,NJ,8540.0,541211.0,Corporation,500.0,a,"506 CARNEGIE CTR Suite 400, PRINCETON, NJ"
385151,"YOUTH CONSULTATION SERVICE, INC",284 Broadway,NEWARK,NJ,7104.0,721310.0,Non-Profit Organization,0.0,a,"284 Broadway, NEWARK, NJ"
406847,ARTESIA GENERAL HOSPTIAL,702 N 13th,ARTESIA,NM,88210.0,622110.0,Non-Profit Organization,460.0,a,"702 N 13th, ARTESIA, NM"
406848,"B&D INDUSTRIES, INC.",9720 Bell Ave SE,ALBUQUERQUE,NM,87123.0,238210.0,Subchapter S Corporation,472.0,a,"9720 Bell Ave SE, ALBUQUERQUE, NM"
406849,"BAM! PIZZA MANAGEMENT, INC.",1114 SOUTH UNION AVE,ROSWELL,NM,88203.0,722511.0,Subchapter S Corporation,500.0,a,"1114 SOUTH UNION AVE, ROSWELL, NM"
406850,BEN ARCHER HEALTH CENTER,1600 THORPE RD,LAS CRUCES,NM,88012.0,621111.0,Corporation,326.0,a,"1600 THORPE RD, LAS CRUCES, NM"
406851,CHASE ENERGY SERVICES LLC,PO BOX 1832,ARTESIA,NM,88211.0,213112.0,Limited  Liability Company(LLC),0.0,a,"PO BOX 1832, ARTESIA, NM"
406852,"DREAMSTYLE REMODELING, INC.",1460 N RENAISSANCE BLVD NE,ALBUQUERQUE,NM,87107.0,236118.0,Corporation,403.0,a,"1460 N RENAISSANCE BLVD NE, ALBUQUERQUE, NM"
406854,GILA REGIONAL MEDICAL CENTER,1313 East 32nd Street,SILVER CITY,NM,88061.0,622110.0,Non-Profit Organization,487.0,a,"1313 East 32nd Street, SILVER CITY, NM"
406855,"LA CLINICA DE FAMILIA, INC",385 CALLE DE ALEGRA,LAS CRUCES,NM,88005.0,621111.0,Non-Profit Organization,28.0,a,"385 CALLE DE ALEGRA, LAS CRUCES, NM"
406856,LOVELACE RESPIRATORY RESEARCH INSTITUTE,2425 Ridgecrest Dr SE,ALBUQUERQUE,NM,87108.0,541714.0,Non-Profit Organization,388.0,a,"2425 Ridgecrest Dr SE, ALBUQUERQUE, NM"
406857,"MEOW WOLF, INC.",1352 Rufina Circle 0.0,SANTA FE,NM,87507.0,713990.0,Corporation,200.0,a,"1352 Rufina Circle 0.0, SANTA FE, NM"
406858,NOR-LEA HOSPITAL DISTRICT,1600 N MAIN AVE,LOVINGTON,NM,88260.0,622110.0,Non-Profit Organization,497.0,a,"1600 N MAIN AVE, LOVINGTON, NM"
406859,"PROCESS EQUIPMENT & SERVICE COMPANY, INC.",5680 US 64,FARMINGTON,NM,87401.0,333132.0,Corporation,162.0,a,"5680 US 64, FARMINGTON, NM"
406860,RMCHCS INC,1901 Red Rock Dr,GALLUP,NM,87301.0,622110.0,Corporation,439.0,a,"1901 Red Rock Dr, GALLUP, NM"
406861,SANDIA CASINO,30 RAINBOW RD NE,ALBUQUERQUE,NM,87113.0,713210.0,Limited  Liability Company(LLC),443.0,a,"30 RAINBOW RD NE, ALBUQUERQUE, NM"
406863,"WEST STATES ENERGY CONTRACTORS, INC.",5001 Holmes Drive,FARMINGTON,NM,87402.0,213112.0,Subchapter S Corporation,384.0,a,"5001 Holmes Drive, FARMINGTON, NM"
409849,"ALLISON, CURTIS, KINGSLEY, MEOZ, MICHAEL, & SANCHEZ, PROF. CORP","400 N Stephanie St, Suite 300",HENDERSON,NV,89014.0,621498.0,Corporation,362.0,a,"400 N Stephanie St, HENDERSON, NV"
409850,"CCLV LUXURY HOTEL HOLDING, LLC",3752 LAS VEGAS BLVD S,LAS VEGAS,NV,89158.0,721110.0,Limited  Liability Company(LLC),490.0,a,"3752 LAS VEGAS BLVD S, LAS VEGAS, NV"
409851,"CONNOR GROUP, INC.","3700 Barron Way, Suite 2",RENO,NV,89511.0,541618.0,Corporation,252.0,a,"3700 Barron Way, RENO, NV"
409852,DIVERSIFIED PROTECTION CORPORATION,"8020 South Rainbow Boulevard, Suite 100-530",LAS VEGAS,NV,89139.0,541990.0,Subchapter S Corporation,500.0,a,"8020 South Rainbow Boulevard, LAS VEGAS, NV"
409853,"GOLDEN GATE BELL, LLC",3225-A SOUTH RAINBOW RD SUITE 102,LAS VEGAS,NV,89146.0,722513.0,Limited  Liability Company(LLC),500.0,a,"3225-A SOUTH RAINBOW RD SUITE 102, LAS VEGAS, NV"
409854,MED- SMART INC.,3185 SAINT ROSE PKWY,HENDERSON,NV,89052.0,621399.0,Corporation,492.0,a,"3185 SAINT ROSE PKWY, HENDERSON, NV"
409855,NEVADA RESTAURANT SERVICES,3645 LOSEE RAOD,NORTH LAS VEGAS,NV,89030.0,722410.0,Corporation,0.0,a,"3645 LOSEE RAOD, NORTH LAS VEGAS, NV"
409856,NEVADA SALES LIMITED,1621 East Sunset Road,LAS VEGAS,NV,89119.0,236220.0,Corporation,477.0,a,"1621 East Sunset Road, LAS VEGAS, NV"
409857,NG WASHINGTON II,2026 Montessouri St.,LAS VEGAS,NV,89147.0,713210.0,Limited  Liability Company(LLC),484.0,a,"2026 Montessouri St., LAS VEGAS, NV"
409858,OPPORTUNITY VILLAGE ASSOCIATION FOR RETARDED CITIZENS,6050 S. Buffalo Drive,LAS VEGAS,NV,89113.0,813212.0,Non-Profit Organization,500.0,a,"6050 S. Buffalo Drive, LAS VEGAS, NV"
409859,"PANORAMA MORTGAGE GROUP, LLC","350 S. RAMPART BLVD, STE 310",LAS VEGAS,NV,89145.0,522292.0,Limited  Liability Company(LLC),411.0,a,"350 S. RAMPART BLVD, LAS VEGAS, NV"
409860,PEREIRA & ASSOCIATES LLP,8942 SPANISH RIDGE AVE,LAS VEGAS,NV,89148.0,541110.0,Limited Liability Partnership,14.0,a,"8942 SPANISH RIDGE AVE, LAS VEGAS, NV"
409861,"PERI & SONS FARMS, INC.",102 McLeod Street,YERINGTON,NV,89447.0,111219.0,Corporation,340.0,a,"102 McLeod Street, YERINGTON, NV"
409862,Q&D CONSTRUCTION LLC,1050 South 21st St,SPARKS,NV,89431.0,236220.0,Limited  Liability Company(LLC),404.0,a,"1050 South 21st St, SPARKS, NV"
409863,"R&R PARTNERS, INC.",900 S. PAVILION CENTER DR Suite 100,LAS VEGAS,NV,89144.0,541810.0,Corporation,276.0,a,"900 S. PAVILION CENTER DR Suite 100, LAS VEGAS, NV"
409864,RBG LLC,950 MESQUITE ROAD,MESQUITE,NV,89027.0,721120.0,Corporation,174.0,a,"950 MESQUITE ROAD, MESQUITE, NV"
409865,"ROMAN CATHOLIC BISHOP OF LAS VEGAS AND HIS SUCCESSORS, A CORPORATION SOLE",336 Cathedral Way,LAS VEGAS,NV,89109.0,813110.0,Non-Profit Organization,500.0,a,"336 Cathedral Way, LAS VEGAS, NV"
409866,"SIERRA NEVADA CONSTRUCTION, INC.",2055 EAST GREG ST,SPARKS,NV,89431.0,236116.0,Corporation,215.0,a,"2055 EAST GREG ST, SPARKS, NV"
409867,SILVER STATE BELL LLC,3225A S Rainbow Blvd Ste 102,LAS VEGAS,NV,89146.0,999990.0,Limited  Liability Company(LLC),500.0,a,"3225A S Rainbow Blvd Ste 102, LAS VEGAS, NV"
409868,"SWIFT COMMUNICATIONS, INC.",580 MALLORY WAY,CARSON CITY,NV,89701.0,519130.0,Corporation,419.0,a,"580 MALLORY WAY, CARSON CITY, NV"
409869,"TERRIBLE HERBST, INC.",5195 LAS VEGAS BLVD.,SOUTH LAS VEGAS,NV,89119.0,447110.0,Corporation,500.0,a,"5195 LAS VEGAS BLVD., SOUTH LAS VEGAS, NV"
409870,THE NATHAN ADELSON HOSPICE,4141 University Center Drive,LAS VEGAS,NV,89119.0,623110.0,Professional Association,336.0,a,"4141 University Center Drive, LAS VEGAS, NV"
